transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,date_year,date_month,date_weekday,date_hour,date_minute,date_seconde,temp,humidity,visibility,wind,rain
0,0089,44,,,,2020-11-08 01:04:35.677559,,2020,11,6,1,4,35,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:04:35.678217,,2020,11,6,1,4,35,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:04:35.678678,,2020,11,6,1,4,35,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:05:36.483475,,2020,11,6,1,5,36,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:05:36.484161,,2020,11,6,1,5,36,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:05:36.484814,,2020,11,6,1,5,36,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:05:36.485466,,2020,11,6,1,5,36,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:06:37.133141,,2020,11,6,1,6,37,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:06:37.133829,,2020,11,6,1,6,37,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:06:37.134515,,2020,11,6,1,6,37,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:06:37.135167,,2020,11,6,1,6,37,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:07:38.113658,,2020,11,6,1,7,38,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:07:38.114365,,2020,11,6,1,7,38,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:07:38.115019,,2020,11,6,1,7,38,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:07:38.115661,,2020,11,6,1,7,38,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:08:42.660921,,2020,11,6,1,8,42,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:08:42.661608,,2020,11,6,1,8,42,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:08:42.662285,,2020,11,6,1,8,42,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:08:42.662934,,2020,11,6,1,8,42,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:09:45.410424,,2020,11,6,1,9,45,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:09:45.411115,,2020,11,6,1,9,45,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:09:45.411772,,2020,11,6,1,9,45,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:09:45.412427,,2020,11,6,1,9,45,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:10:46.231416,,2020,11,6,1,10,46,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:10:46.232106,,2020,11,6,1,10,46,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:10:46.232762,,2020,11,6,1,10,46,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:10:46.233414,,2020,11,6,1,10,46,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:11:46.884255,,2020,11,6,1,11,46,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:11:46.884939,,2020,11,6,1,11,46,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:11:46.885603,,2020,11,6,1,11,46,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:11:46.886284,,2020,11,6,1,11,46,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:12:47.521816,,2020,11,6,1,12,47,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:12:47.522449,,2020,11,6,1,12,47,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:12:47.522953,,2020,11,6,1,12,47,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:12:47.523441,,2020,11,6,1,12,47,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:13:49.674207,,2020,11,6,1,13,49,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:13:49.674903,,2020,11,6,1,13,49,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:13:49.675557,,2020,11,6,1,13,49,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:13:49.676205,,2020,11,6,1,13,49,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:14:52.397693,,2020,11,6,1,14,52,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:14:52.398408,,2020,11,6,1,14,52,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:14:52.399065,,2020,11,6,1,14,52,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:14:52.399710,,2020,11,6,1,14,52,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:15:56.420689,,2020,11,6,1,15,56,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:15:56.421375,,2020,11,6,1,15,56,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:15:56.422050,,2020,11,6,1,15,56,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:15:56.422699,,2020,11,6,1,15,56,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:16:57.041337,,2020,11,6,1,16,57,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:16:57.042067,,2020,11,6,1,16,57,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:16:57.042541,,2020,11,6,1,16,57,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:16:57.042985,,2020,11,6,1,16,57,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:17:57.695604,,2020,11,6,1,17,57,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:17:57.696310,,2020,11,6,1,17,57,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:17:57.696969,,2020,11,6,1,17,57,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:17:57.697610,,2020,11,6,1,17,57,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:18:58.340455,,2020,11,6,1,18,58,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:18:58.341152,,2020,11,6,1,18,58,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:18:58.341807,,2020,11,6,1,18,58,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:18:58.342525,,2020,11,6,1,18,58,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:19:59.143967,,2020,11,6,1,19,59,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:19:59.144564,,2020,11,6,1,19,59,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:19:59.145131,,2020,11,6,1,19,59,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:19:59.145688,,2020,11,6,1,19,59,279.88,87,10000,1,0
0,0089,39,,,,2020-11-08 01:20:59.760896,,2020,11,6,1,20,59,279.88,87,10000,1,0
0,0089,44,,,,2020-11-08 01:20:59.761591,,2020,11,6,1,20,59,279.88,87,10000,1,0
0,6608G,51,,,,2020-11-08 01:20:59.762240,,2020,11,6,1,20,59,279.88,87,10000,1,0
0,6608G,82,,,,2020-11-08 01:20:59.762694,,2020,11,6,1,20,59,279.88,87,10000,1,0
